123,F,2004-07-21,16:00:00,2005-02-08,00:00:00,28.836,94.2355,3.83,DCS3900,-
191,N,2004-07-22,04:30:00,2005-04-23,00:00:00,27.8892,94.03667,3.98,DCS094,-
219,R,2004-07-22,19:00:00,2005-02-10,00:00:00,29.64728,93.63947,3.43,DCS3900,-
41,B,2004-07-23,07:30:00,2005-01-10,00:00:00,28.98283,94.9162,4.23,DCS352,-
172,K,2004-08-18,00:00:00,2005-05-17,06:00:00,26.21667,96.49917,5.38,B-1509,-
153,J,2004-08-18,12:30:00,2005-05-17,10:00:00,26.18833,97.05067,5.48,DCS3900,-
247,V,2004-08-19,15:30:00,2005-02-09,00:00:00,27.8958,93.6125,4.75,DCS70,-
90,D,2004-09-29,07:30:00,2005-05-18,00:00:00,27.93295,96.8076,5.33,DCS-278,-
263,W,2004-09-29,12:30:00,2005-05-18,00:00:00,28.3539,96,3.37,DCS3900R,Wireless_communication_of_data
42,B,2005-01-10,00:30:00,2005-02-08,00:00:00,28.98283,94.9162,4.23,DCS352,-
43,B,2005-02-08,00:30:00,2005-03-19,00:00:00,28.98283,94.9162,4.23,DCS352,-
124,F,2005-02-08,00:30:00,2006-02-21,18:30:00,28.836,94.2355,3.83,DCS3900,-
248,V,2005-02-09,00:30:00,2005-09-25,00:00:00,27.8958,93.6125,4.75,DCS70,-
220,R,2005-02-10,00:00:00,2005-07-11,09:00:00,29.64728,93.63947,3.43,DCS3900,-
192,N,2005-04-23,00:30:00,2005-09-25,00:00:00,27.8892,94.03667,3.98,DCS094,-
44,B,2005-04-30,00:30:00,2005-10-10,00:00:00,28.98283,94.9162,4.23,DCS352,-
173,K,2005-05-14,06:30:00,2005-09-25,00:00:00,26.21667,96.49917,5.38,B-1509,-
154,J,2005-05-17,10:30:00,2005-08-12,15:00:00,26.18833,97.05067,5.48,DCS3900,-
264,W,2005-05-18,00:30:00,2005-08-14,00:00:00,28.3539,96,3.37,DCS3900R,Wireless_communication_of_data
91,D,2005-05-18,06:30:00,2005-10-09,00:00:00,27.93295,96.8076,5.33,DCS-278,-
221,R,2005-07-11,09:30:00,2005-08-24,00:00:00,29.64728,93.63947,3.43,DCS3900,-
155,J,2005-08-12,17:30:00,2005-10-09,00:00:00,26.18833,97.05067,5.48,DCS3900,-
265,W,2005-08-14,00:30:00,2006-02-03,13:30:00,28.3539,96,3.37,DCS3900R,Wireless_communication_of_data
222,R,2005-08-24,00:30:00,2005-10-09,00:00:00,29.64728,93.63947,3.43,DCS3900,-
140,H,2005-08-27,18:00:00,2005-10-14,10:30:00,27.8734,96.5561,5.55,-,-
45,B,2005-10-11,00:00:00,2006-06-15,19:00:00,28.98283,94.9162,4.23,DCS352,-
